anchor_id,positive_id,negative_id
SOUNLMZ12AB018E2EB,SOTGFPW12AB018C923,SOCGNGB12A8C138FB4
SOPFVOD12AB0186899,SODEPKV12A6D4F734B,SOHOSLP12AB01805E6
SOCWHIU12AB01872DA,SOFGKES12AB018930D,SOFBZPM12A8C143A83
SOBLTBC12A6D4F94F3,SOOQFOY12AB018A713,SOBQSLF12A8C139785
SOCWPIY12A8C135062,SOCHCJL12A8C13EDA6,SOGBVJQ12AB01834A1
SOUUERM12AB01850E4,SOMMAZJ12A8AE48869,SOSEPFB12AC3DF7F65
SOXGWKU12A8C13DF6A,SOTIHTH12A58A7DEC8,SOAOLVC12A8AE47EC1
SOHRRUF12AC3DF57F7,SOJKFBK12AC3DF5802,SOJDPIL12A8C13B410
SOCOCQB12A8AE48077,SODKLVL12AC9E13F77,SOHZXJH12A6D4F3B87
SOUMVGU12D021B232A,SOQBGGS12A81C218AB,SOVBDHM12A8C14206A
SOEUSWR12AB01886B9,SOZPTTK12AB018A728,SOPTHJB12AB01801F5
SOZXYCW12AB0183D58,SOBDLRY12AB0183D62,SOJDIAU12AB018236E
SOMNMTM12AB018EAF7,SOIWUVD12A81C20E7F,SOIDTWY12AB018CDB4
SOETVTB12AB0181927,SORTFGW12A8C13DF9E,SOJEWUE12A8C1437CD
SOFTMRL12AB0183C1F,SOIUYIP12AC4686AD6,SOMWLCP12A8C13CE18
SOAKFDP12AB018A09D,SOLKTXT12AB018A096,SOVVRRU12A81C2435C
SOSPVCG12A8C14560E,SOOWUWR12A8C13A62C,SOTWQPU12A8C13FACC
SOUFRLR12A67020BDD,SONDLIS12A58A79D58,SOADRDA12A8C139D38
SONKPQQ12AB0186691,SOKLJCX12A8AE482F5,SONZVQG12A58A7B80A
SOUDNCJ12A6D4F8ECC,SOTOXRP12A6D4F8EC4,SOLHVMP12A8C130B4B
SONKXAC12A8AE47260,SOATDYE12D02190252,SOKHNXQ12AB018741B
SOAECMT12AB0183897,SOKMSOY12AB018AF1F,SOWNXVC12A8C1451C0
SOBEQZT12AB0183028,SOAGWUM12AB0181FA4,SOWMMLA12AAFF436AD
SOYMXQJ12A8C137881,SOTVSNZ12A8C13DA01,SOMKVPT12A8C137916
SOBZFCH12AB01818FE,SOYAFXK12AAF3B5C94,SODPRTV12AB017EBCB
SOVNFIB12A8C131B60,SOBOPQK12A8C131AEB,SODUABU12A8C146DF2
SOTXAPA12A8C13D8C4,SOBRNTL12AB018662F,SOOZPUG12A8C132EDD
SOYMRDT12AB0187383,SOHYKFS12AB0184A22,SOMCKWD12AB017FABD
SOHRUWF12A6D4F9316,SOUAHNZ12A6D4F9314,SOJABGE12AF729FC2A
SOTUHHN12A8C13DA36,SOUUCHX12A6D4FDA78,SOUAHCN12A8C13A571
SOHUCFA12AC4688B88,SOTGJEP12AB0188329,SOQRXHS12A58A75C25
SOUDZHG12A8C142EDD,SOJONNG12A8C138DF6,SOBTSBI12AB01871FD
SOPHSXS12A8C13C01F,SOOKHCW12A8C136560,SOSUHZG12A6D4FA48C
SOLQCWI12D021B1F49,SOJYJFJ12CF5F89128,SOVZXBE12A8C143C9D
SOANSYG12AB0187C57,SOWAWVD12AB018802D,SOKKHMB12AB0182B39
SOPWBWP12A8C13F966,SOHGVHR12A8C13AAB4,SODNNUG12A6D4F72CA
SOJYPFW12AB0185F0C,SOWJGCY12AB01824A1,SOTYVIX12AB0188492
SOUGNFW12AB0185BCC,SOIIUFC12AC468E22D,SOQECGM12AAF3B32BA
SOHHQWG12A6D4F49AB,SOUQMLD12A6D4F49B7,SOVYTYO12AB0188303
SOITLHT12A58A7CB84,SOPOUHD12AB0183F20,SOQTYLF12A8AE48A13
SOIMULA12AB0181A62,SOIEBHY12AB0181AB3,SOFGNTN12A58A7B801
SOXDMCY12AAFF41ABA,SOUGVBZ12A58A771E3,SOADRNE12AB0187BBE
SOBQQCL12AB0180A33,SOPFNDA12AF72A2A54,SOYNXRK12AB01823D2
SOXSPQZ12AB01832BA,SOCNYGS12AB01832B8,SOIACLB12AAF3B4CEA
SOFZAAD12A8C1386F9,SOENXSF12A8C1366DC,SOOQYHX12AB01824D0
SONIOEX12AB017D541,SOZFCZN12AB017E894,SOMUDQE12AB01846D7
SOATYTE12A8C13C570,SOUQNFF12A8C13C576,SOENIDD12AB01855A8
SORZLLK12AB017C789,SOUGOGL12AC468AFB2,SONCWXA12AB0184BC5
SOJMLJM12A8C13F463,SOAODJN12A8C13C958,SOCYRIW12A6D4F8063
SOBDGPL12A6D4F85EF,SOVQKCB12AB018BB78,SONKFHI12AB018CFC8
SORGQGD12AB0185998,SOILVGP12A8C1367CE,SOPMINK12AF72A3A12
SODCOZT12A58A79AC0,SOUVLYG12A6D4F7CD4,SOIAMDO12AC96184CF
SOEUZIC12AB01826FE,SONBVBM12A6D4FCCCB,SOKFUPW12A6D4FB2BB
SOSUZME12A8C135F7F,SOOFIMD12A8C135F6D,SOABZMO12AB01857C1
SOLQWHJ12A8C135A13,SOAEGMV12A8C1455F2,SOAYONR12A6D4FBF84
SOMMWDL12A8C132660,SOYLSXY12AB0183660,SODEMFQ12AC4687FBF
SOHTSOP12A8C13C060,SOTOKTS12A8C13C206,SOUGBTR12AB018EC6F
SONFFRT12AB0188599,SOVBLDE12AB017F8AF,SOJEORL12AB0189A8B
SOHDUIG12AB018275E,SOPXHVB12A8C139482,SOSBXRW12AB01857E0
SOBSOWF12AB01887D7,SOGHSEA12AB0187F77,SOIQVOE12A6D4F8B0E
SOLSFZY12A8C141B2A,SOZPOEK12AC9097A8F,SOCBFCA12AB0186C04
SOQYKND12AAF3B305E,SOHWZOW12AB017EE95,SOOGLXF12AF729E2D7
SOVQBTJ12AB018AFDD,SOCQLCX12A8C13ED28,SOUMVGU12D021B232A
SOSPCEK12A8C13E372,SOCCBQJ12A6D4F9F65,SOPAWAM12AB0182995
SOPQXKA12AB01861CA,SOLJYHM12AB0186497,SOFGWHI12A6D4FA589
SOFZTYE12A6D4FC159,SOIXYSK12A6D4FC17A,SOPLPGB12AB01885A0
SOTXIQV12A8C1364F2,SOWHSMY12A8C13649E,SOYJFCZ12A8C137848
SOFFCBZ12A8C144291,SOXTBTY12A8C134A43,SOAGNCI12A8C13C883
SOLBRZV12A8C13177C,SOUQQEA12A8C134B1B,SOSUEYB12A6D4FBF7E
SOWVSHN12A6D4F7D36,SOVLHEN12A6D4F7D30,SOPESJQ12AB0189D07
SOMERMN12A8C13FCE5,SOBFYOD12AB018265A,SOOJGLP12A58A78410
SOZIHJM12AB0184F8C,SOBTMZR12AB0184F7C,SOYAKLM12AB01844B8
SOQLLUS12AB0186323,SOZYGDI12AB018074F,SORCSRT12A8C13477B
SOAAWRF12D021B39CF,SONTEFB12A8C144DBC,SOIMXDG12A6D4F5F1D
SOZBIRW12AB017E17A,SOLVCHP12A8C13C9FF,SOIEXBH12AB01816BE
SOPFOCW12A8C134550,SOGQTEC12A6D4FC958,SORLMRP12A8C14340B
SOQKVIL12A58A7C1D6,SOIRIWN12AB0183AE7,SOZZUSU12AB017BCB9
SOPJLCA12A8C13D20A,SOOPPDQ12A8C139BEA,SOOTKOP12A8C140D18
SOVMUOX12A8C142D87,SOVVEDW12A6D4F73F2,SOBLUTH12AB018E707
SOEXJAV12A6D4FAAC5,SOJTHPT12A6D4FAAC9,SOAIEHA12AC3DF681C
SOQGRAW12AB018B13C,SOGTVMK12A8C1423A2,SOKEFRO12AC9DCFCA2
SOFQSVL12A8AE47E06,SOQMACN12A8AE47DD6,SONBTCV12AB0185B43
SOINDRZ12A6701DAF6,SORRNXT12A6D4F7451,SOTNKKX12A8C13644C
SOEBMJG12A8C1371BC,SONLQOH12AC468BC40,SOLSSVK12A6D4F8CCD
SOAVGKZ12A81C1FD16,SOZKQVH12AB01802D8,SOEVASV12AB0188A44
SOHXMJO12AB018F837,SOPCJSP12AB0186ACE,SOFAIDP12A8C13D4BF
SOQBFIA12A8C13BAA2,SOAJUIE12A6D4FAC25,SOJAXBV12AB018263D
SOQEWHW12AB01820BA,SODSKRL12AB018100F,SOEMGLA12A58A8094C
SOJAAZY12A8C133849,SOABNVJ12A58A7E7FB,SORLDVQ12A8AE46E8F
SOBIFKX12AB018523F,SOPHBXZ12AB0185258,SOOBRRO12A8C139153
SONPLPJ12AC4685296,SOACHGQ12AB018590E,SOLRHDX12A8AE47065
SOEQLHL12A8C13CBD1,SOFAYJK12A8C1403CB,SOHJXUN12A58A7C39B
SOXZTQK12A67AE03A0,SOAUMCI12A67AE038F,SOZEBAI12A6D4FEEBF
SOMURUW12A8C1398A0,SOOUAIR12A67AE22A5,SOBSODM12AB0185395
SOSEIPW12A8C1353EB,SOADVDI12A8C1381CB,SOGZMFD12A8C13FE4D
SOHBQUM12A8C13DAFB,SOYTTJX12A8C14334E,SOYXOEY12AB0180988
SOGZQHO12AB0184921,SOQQPHB12AB01847F8,SORYJBN12AB017F231
SOMKTRO12AB017DE4D,SOKEOPP12AB017F799,SOBYVWD12AB0185ACD
SOBNWEZ12A67ADCFF7,SOKIBMM12A6D4F9A76,SOELIHM12AB017CE54
SODUQPC12AC468D0FA,SOYKTQM12AC468D0F9,SORUGOU12AC468B564
SOOUEFP12A81C2272E,SOLIERS12A58A75718,SOPHMFX12AB0189433
SOUNQBZ12AB018AA2C,SOIQAXL12AB0182761,SOPDLQE12AB0186A6B
SOHBQTE12AB018B80C,SOKVEMP12AC468E305,SONVITP12A67AE1074
SOPONSG12A8C14128D,SOVNRFU12A8C141288,SOTWXGL12AF72A1135
SOTTGBS12A8C13DF92,SOTIBTT12A6D4F3F53,SOZAMXP12AC468E18D
SOGWALO12AB0182E9A,SOCXCFT12A6D4F6DF7,SONESQF12AB0186364
SOJUCAI12A8C135D62,SOKKLAD12A6D4FD1C0,SOKOTBW12AB018CE2D
SOTKFZY12AB01863F3,SORAANV12AC468B50C,SOKMUAE12A58A7BEF4
SOKDHZT12AC468EE95,SOBQNCD12AC46899B0,SOTIJFR12A8C135CD3
SOJGPZO12AB0187D80,SOXWKKO12A58A7B06C,SOXMSZV12A8C132C88
SOVMPFJ12A81C20829,SOCDPNU12AC4689C24,SOPYAJA12AB018D010
SOVTOZI12A8C13710B,SOYLCKM12A8C1346FF,SOCXMOB12A58291E12
SOTZHDP12AB0184F74,SOZZHJB12AAF3B5B88,SOBXENJ12AB0186CBF
SOCTNWV12AB0184890,SOGQHSF12AB0184887,SOLFYKE12A8C143EA0
SOGEBYS12AF72A1E9D,SOKVKYW12A8AE46741,SOTAXIY12A8C138365
SOZGOKF12A8C13DCB1,SOOXREI12A8C133901,SOYMWUD12A8AE4803F
SOMUFZM12AB0187DCA,SOFXSSE12A6D4F9D4E,SOQBMHD12A58A7D705
SOTTUQI12AB0185C15,SOQQQYO12AB0187453,SOHSBLC12AB0183BC9
SOBKFGG12AB017DE78,SOPNEMC12AB017DE8F,SOHGVDJ12A6701EA34
SOBDKQB12A58A7A3AF,SOMBOYL12A8C13B46A,SOLMQGD12A8C140C80
SOTYPYR12AB018426F,SOTZMJW12AB0184289,SOHESPW12AB0184D99
SOQRBVN12A58A77A16,SOHRINF12AB0186CD4,SOBEKEW12A58A7C0C6
SOPJGYM12AB018C978,SOWCBVS12AB01871AD,SOCWECF12A6D4F95A8
SOFSIQF12A58A7BD77,SONDBCA12A8C13B44D,SOCCWDW12AB0185F6F
SOZBOZE12A8C1356B6,SOQHGWW12AC3DF5A25,SOOYUXQ12AB01876C0
SONOMYO12AB0185750,SONWQBY12A6D4FA983,SOPUFYD12A58A7C37E
SOJMXXW12A6D4F9DB3,SOAFTRY12A6D4F81C7,SOIRTNF12AB0187989
SOEPCHF12A8C1410F8,SOFJZTV12A8AE48893,SOGACUB12A8C1402D0
SOMMNUY12A8C141B06,SOVFZWE12A8C14136B,SOIHNIB12AAFF42B81
SOQCXBM12A670216A5,SOTNRGA12AB01852C6,SOTUADH12AB01874C9
SOZYFSB12A8C1393CF,SOPEYTA12A8C1352AB,SODJQBM12A8C1353FF
SOVEQTQ12AB018DC21,SOJGAKA12AB0188B4B,SOVGXKT12AB0182083
SOIMYGP12A8C13EC90,SOZWDQN12AB0182A85,SOLAIEL12AC468DFFA
SONRYVE12AB0183FAD,SOYAOXJ12A8C13D3EB,SOHGZXO12A6D4FB26C
SOLFUWY12A6D4F75C3,SOXXQCX12A8C1370EA,SOEFFEN12A8C1414E0
SOFFPQU12AB01821BA,SOLPMPN12AB01821C6,SOVXDLQ12A8AE4729C
SOMYJNH12AAFF4366E,SOWMMLA12AAFF436AD,SORGEGW12AB017AC5C
SOFAXDK12AB018E446,SOOWNWH12AB018E444,SOVBZGP12AB01821E1
SODVEEU12AB018CB92,SOGTAQT12AB0187328,SOHGYYA12AF729F62D
SOBVRJV12AB01847FC,SOKVDCH12AB0180E0E,SOPIPCN12AC468A0CF
SOFOOEV12A8AE44CA3,SONOXGB12A81C218C8,SOIMMIP12AB018D3C2
SOGNQUL12A6D4FC5F1,SORXWJL12AF72A81E4,SOQOGVR12AB01886E3
SORHFWK12AC4685D8E,SOCRGCL12AB018BC19,SOXGZAI12A6D4F4199
SOZNGIX12A8C141F48,SOODAKN12A8C141FDA,SONZLMF12A58A7A6E2
SOGTPVN12AB018326A,SOGWWAU12A8C13D897,SOXAUYW12A6D4F7DAB
SOPKIWR12AF72AAB2F,SOOGVFC12AB017AB40,SOZDWXR12AB018C5BA
SOEHEYS12AB0181F19,SOLBIIE12AB0184DFC,SOLOPBE12A8C13ECDD
SOFCZGT12A8C13918D,SOOCSJL12A8C134C38,SOXZBSK12AF729B211
SOQIFQF12AB018EA33,SOABUQC12AC9072EA3,SOSTPEA12AB017EF9B
SOTFQEI12A81C210D6,SOZMHUB12AB0181210,SOKSRNK12A8C133138
SOPKEEA12AB017C84F,SOGTJEX12AB017DE65,SOTXSMQ12AB0188070
SOXEXQD12A58A7E72F,SOQEEGM12A8C13C4EF,SOUGMLW12A8C14005E
SOTCSGG12A58A78BA6,SOYJGQQ12AF72A6039,SOXEXKP12AB0181912
SOHKJEN12A81C23935,SOHMOLH12A8C141C40,SOKIGYH12A8AE483C2
SOQYWYK12A8C13D980,SOBUNNL12A8AE46D86,SOMWMPA12AB017DAC9
SOHNUTU12AB018CA1F,SOIBCDY12AF72A64F7,SOBBBRT12AC468AA75
SOYAJUD12A8C1399FE,SOKBBZQ12AB018844E,SOPPGSG12A6D4FC403
SOANTTS12A6D4F93DB,SODMYYA12A6D4F93DC,SOHPXSL12A8AE47FCB
SOBDQXU12A8C140BDC,SOUUXNL12A8C13D7CC,SOUISHA12AB01873DF
SOXCCHE12AAFF43D5D,SOHZNER12AAFF43D08,SOOALOT12A8C13ABD9
SOLTHVQ12AB0180102,SODFSAO12A6D4F37DD,SOJVSSI12AB017F86A
SOINZIB12A8C13610B,SOFDZWR12A8C134C41,SODBXNK12AB0182562
SOJROJY12AAA8C4F65,SODJIVU12AB018B699,SOYKKHM12AC3DF8286
SOUQDRD12A8C140BD9,SOHQRTX12A8C13EC78,SOEXEQG12AC468B98E
SOEDUXP12AB0180ABF,SODBFVM12AB0184A53,SOCCSCK12A58A7B859
SOQWLMX12A67020B04,SONOMUN12A67020B06,SOFLKLL12AC468B353
SOQFHMK12CF5F89197,SORAUOH12CF52D3238,SOCSXBH12A58A78109
SOICRJD12AC90970FA,SOTNZNG12AC90970E5,SOEJFUX12A58A7B604
SOCMGQO12A58A78A3A,SOLLCMW12A8C13880A,SODNLVN12A8C140993
SOIMFZR12AB017F041,SOBFZDQ12AB0188B04,SOSMJQM12AC4686FC7
SOTFMTW12AB0183463,SOMHWWM12AB018563A,SOCLQKJ12AF72A4AB0
SOFVQMI12A8C138558,SOPBXQZ12A8C13856A,SOQBYGA12A8C140C5D
SOCAACP12AC468BA2A,SOHRSGO12AC468BA1E,SOOATGI12A67020FC4
SOOGFBZ12AC3DF7FF2,SOBABBA12AC468ADD9,SOQYZIA12A8C13C5C3
SOYCOEX12AB018B5DF,SOBBUGU12A8C13E95D,SODUQJS12AB018AE7E
SODOEGL12A8C13C797,SOLKWFY12AB01872E3,SOBMCJW12A6D4F7D2B
SOAEAAQ12AB017D7ED,SOCFKTC12AB0190508,SOHFBJY12AAA15D600
SOLCHWS12AB017ED95,SOGXBAN12AB017EDA7,SOIXTCG12AB01882FB
SOFDYFI12AF72A3CD2,SOUFOHM12AB01854BB,SOTESCW12AB0185290
SOUSOKC12A6D4F7E12,SONTNWM12A6D4F8C5B,SOORFBN12AB01888E1
SOOITXJ12A8C138C96,SOLIFAN12A8C13C389,SOEWSIO12AB0189586
SOCAHVE12AC3DFA206,SOOIXVH12AC3DF9B00,SONYGWX12A8C142E79
SOILEMF12CF530E512,SOFMMKA12A58A7CBF5,SOETPDF12AB01807DE
SOYQDSU12AC4685BE6,SODSOBX12AC4686B4D,SORNAUC12A8C135F4C
SOCGNYU12A8AE48299,SONZEGL12A6D4FBAB8,SOKSWDA12AB0185DB5
SOCXDQM12AB0189A45,SOHKCRC12AB0185776,SOBQWZR12A8C1399FE
SOFYMIX12AAF3B3D4B,SOSFKJV12AB0182509,SONSEGE12A8C13D09F
SOHCJBG12A8C13ECB2,SOCSNVI12A8C13ECC2,SOJLFXL12AC468D704
SONWIJN12AC3DFA69E,SOBAEJH12A8C132809,SODQNJB12A6D4F66A0
SOGYTUJ12A6D4FA620,SOVBLCW12AB018837F,SOPHGQQ12AB01800CD
SOCZXOO12A8C136E36,SONOGCT12A8AE475EC,SOSYJNZ12A8C141B8C
SORTFPF12A81C2171A,SOOQTRF12A81C22546,SOSKNIY12A6D4F7AC2
SOTUQMP12A6D4F70D6,SOLXFZE12A6D4F70CE,SOAEMWT12A8C1320A7
SONSXFE12AB0187CA3,SONMVFS12AC960DE7C,SOAQSCO12A42806263
SOVXQVR12A8C132852,SOCFESM12A8C131EA8,SOUSTAH12A8C140955
SONGWZH12D02191EE3,SOSRPJN12D02199E89,SORJFKG12A8C1351F0
SODDBMC12A8C142729,SOTFFCM12A8C140BC2,SOCKBSD12AB0188C72
SOARHSY12A8C13EEDF,SOOEMCL12AC3DF5A58,SODSKRL12AB018100F
SOIZLAC12A8C13E2E5,SOAODJN12A8C13C958,SOQJLBV12A58A78A30
SOXDAST12A6D4FC59E,SOKXXDP12A6D4F92DD,SOFMDTO12A8C13D2DB
SOSNQWB12AB0180EDB,SOLRQYA12AB018D0F1,SOUACZI12A6D4F7C29
SOLJJZK12AB0188E2B,SOMICIB12AB01876B5,SOJLUYR12A67FFB354
SOWIMLB12AC468D1F3,SOIRNBO12AC468D207,SOHAXAJ12AB0187327
SOGXIMP12AB018C5FE,SOGVEWG12AB018A9BE,SOEPZME12A8C1370EE
SOITCJJ12AB018383F,SOTKRUW12AB017F41C,SOGCNHI12A58A784EC
SOQLHSM12A8C13A3E1,SOHZURZ12A8C13C311,SOHSVYP12AB0185D9F
SOPOXXE12A8C132057,SOQEGJU12A8BEEEADE,SOCHGCY12AB017F940
SORYTCC12AB018411D,SOXGSDC12A67FFB41C,SOHEQWN12AB0183127
SOIBZCP12AB018453C,SOPIFSW12AB0181462,SOFJGOU12AB017DB96
SOVSJAO12AB01886DA,SOENDXX12AB018BDB2,SOPBKAW12AB0182422
SOYJAWV12A6D4F9E18,SOSQQPE12A58A7DD0E,SOPCNNF12AB018BF16
SOXAWBX12AB0183251,SOPKGIG12AB017BAD8,SOMUYGI12AB0188633
SOTLSRN12A58A7D91B,SOQXUWD12AB017D13B,SOGZNLG12AB018344F
SOQEJAJ12A58A7AE47,SOFNZYF12AB018B971,SOKVKXH12A8C13AD7D
SOEMIDB12AB01874F9,SOOFIYW12A8C138CED,SOHBEGS12AB017D0E6
SOXNVMX12AB0182DA8,SOODXHY12AB018617D,SOVHFTL12AB018797C
SOHJOLM12A8C138BD8,SOWKFWT12AC468A5A4,SOBYPMP12A6310EDC5
SOOMFBO12A8C13433C,SOFBQQT12AB01898D3,SOIOTOT12A58A7D5EF
SOEGGSQ12AAF3B5A9E,SOFCAEG12AAF3B5AB6,SOTVAFQ12A81C22D3B
SOLLUWY12AAF3B4A20,SORRYJK12AAF3B555E,SOQMMMQ12AB0181202
SOYUABK12A8C144ECF,SOWGVSI12AC90715C0,SODUKLJ12A6D4F92A3
SOGDOSV12A8C13BBD9,SOKMEHQ12AB018E709,SOZGUJD12A6D4FAF90
SOYRKAG12A8C13D7A0,SOHHASC12A8C139D11,SOUVGZR12A8C1461A9
SOHPWFZ12A67021064,SOBATFA12A81C20F54,SORPKWR12AB0183E01
SOYXSAO12AC468E2AA,SOUPZJP12AC468811F,SOCTHZF12AB0186E5B
SOJQMQP12AF72A1B84,SOGZERR12AB01825D2,SOPAUOJ12AB0188DFB
SOJWXAK12AB018625A,SOLOYXZ12AB017FA7D,SOSQSKC12A6D4F6C7F
SONIRGR12A8AE47289,SONANKJ12AB0186565,SOFNMIH12AB0188F42
SOXMIZU12A8C1302AA,SOUTXNC12A8C1302CC,SOHIGLA12A8C1437D4
SOYZBUV12A8C1393FD,SOPEYTA12A8C1352AB,SOQUEMR12A6D4FAD07
SOIFGXP12AB0182AE8,SOFBOHT12A58A7C059,SOAIUDT12AF729F399
SONWOUM12AB018555E,SOUQVUD12A8C142DCE,SOHETMB12AAA8C7714
SOQOHJY12AB018C91B,SOIEPSZ12AB0187926,SOAQCJN12AB018954B
SOKWVAH12A8C1332B0,SORKKTY12A8C132F3E,SODMPNY12A8C13E935
SOYMZTV12A58A7B355,SOAXYPG12A8C1403DD,SODJMIL12AB018866C
SOILXZO12A58A7C8EE,SOIYYBZ12A58A7D208,SOKLSZA12A8BEEEF24
SOQYNGM12A6D4F89D8,SOAPGDK12A6D4FAF5E,SOYWESB12A8C1412F3
SODOKHG12AB01835E4,SOWMVYZ12A6D4F5A39,SOYJQAF12A8C132B5B
SOMIMTG12A8C144DA2,SONSFOO12AB0187F10,SOSEGEL12AB0184DA5
SOGPCRF12A8C141E7A,SOZGTLK12A8C141E85,SOFYSOD12AB017ED5D
SOKGOOQ12AB018053F,SOMGQBM12AB017F262,SOWOWRF12A8C13BE81
SOLFCJA12A8C1402ED,SONHKPE12A8C139754,SOGICMJ12A81C1F73D
SOUQQEA12A8C134B1B,SOLBRZV12A8C13177C,SOQHUFB12AB01885F3
SOSHALY12AB0183EB7,SORRDHP12AB017AD11,SOVGXFK12A8C140C83
SOAUQIU12A8C14233F,SOBFOUF12A8C14230A,SOFYJJS12A58A762E2
SOMTHWO12A58A78109,SOKNLLQ12A8C13F42B,SODOIMB12A670206E1
SOENPAP12A8C130CA5,SOABXHU12AC9072A31,SOKGMDH12AB0181F8A
SOGAEXC12A8C13331C,SOHSOKF12A8C133924,SOVQRLU12AB0186D3E
SOWHCEB12A8AE476C4,SOBJYXZ12A8AE45FF1,SOVEGWO12A6D4F5D6C
SOXHCHK12A67AE0EE0,SOFIGHC12CF5F88883,SONALQE12A8AE46DE0
SOKYKPN12AB0187BEF,SOZPNDB12AB017E93E,SOHEAUB12A8C142E9A
SOQIZDW12A6D4F9BB1,SOYOZMX12A58A7BFF3,SORBVKW12A8AE47B3C
SOBPNDP12A58A7A1F4,SOBUXTL12A8C138004,SOFNXKS12A8C14057D
SOBYXOS12AB018FBAB,SOFGYWC12AB018FBD3,SOCQJBX12AF72AA6F2
SOZPBWN12A58A7C3C4,SOELMDY12A6D4FB18A,SOWBUBG12AB017DDE9
SORUJSE12A8C13D1E5,SOWTNKO12A6D4F98A1,SORQVKJ12A6D4F8F22
SOFWHXA12AB0188D23,SODQMKI12A6D4F9E85,SOABXON12AB0187956
SOIKHTQ12AB0186931,SOOHVCS12AB01851E8,SOCJJBK12AB0188BAF
SOHQJYC12A8C135B22,SOVBCLC12A6BD548CF,SOCFLRU12AB018B0E2
SOBIKQT12AB018461B,SOQEXPU12AB01839AC,SODMDKI12AB018796E
SOCYJRK12AB0183EBA,SOOPRPD12AB017C3F7,SOQSEVY12A8C133A4F
SOKGQCI12A8C13EADE,SORUKTS12A58A7DFC0,SOWEYUT12AB01837D2
SOGNGFL12AB017FA32,SOTETUQ12AB017BF65,SOXWEYS12A6310EBA6
SOHOOVR12AB017D630,SOLHMLU12AB0182B5D,SOLPVEN12A8C13DE83
SOLSMJI12AAF3B4E4E,SOAVMSM12AB017CC5C,SOTSJZT12AC4686F5F
SOCZFJK12AC3DF5E99,SOUVNVG12AC3DF47AD,SOYHVSZ12AB0183486
SOBVIBC12AB018347B,SOBZGST12AB018349A,SOEOJJA12AB018FCCF
SOMQQYR12A6D4F6F7B,SOHQLNS12A5891F914,SOBPPNU12AB018775E
SOENWLG12A58A7C6B7,SOGGWEM12A8C1362BC,SOLRRKL12A6D4F9A14
SOPUGLR12A6310E1F0,SOETTYL12A6D4FAD2D,SOMYJCY12A6D4FBE95
SOXVCTF12A8C13C9AD,SOLBSKX12A8C13FA00,SOBDYCT12AB0183AF5
SOBTZIW12A6D4F60AC,SOHWODK12AB0184F78,SOQWQTZ12A8C13FC1B
SOOXJRG12A8C13DAA2,SOYOVBY12A8C13C1E4,SODXLGR12A8C138F14
SOOZWTI12A8C13FD9C,SOXEYCY12AB0181C2C,SOVFRBO12AB017B6F1
SOPBGXB12A6D4F7945,SOKBXEH12A8C135D4D,SONINMS12AB01862F1
SOYIQNZ12AB01830CE,SOVKPBJ12AB017FC44,SORDHEJ12AB01885D9
SOPWBZR12AB017C46D,SOVLSST12AB01838C2,SOPHVUV12AC4688E46
SOYOMLG12A81C22067,SOOZPVQ12A58A7E3B2,SOLFFYA12A6D4FE097
SOPCREN12AC4686EEA,SOMZFOA12AB018466D,SOXTIQL12A8C135544
SOFHGCS12A6D4F7E74,SOERVZK12A3F1EB833,SOZSTQM12A8C136FF5
SOUHNLU12AC3DF95F3,SOWMISZ12AB018E8FA,SOUYJXO12A8C13CE95
SONISOI12AB0185F53,SOERMNK12A8C13D0C0,SOCNUKY12A8C13CC6F
SORSGFJ12AB0189573,SOHDIHR12A6D4F913F,SOOSSRT12A6D4F64D5
SOSPVCG12A8C14560E,SOUJVPF12A6D4F58F7,SOZFIIU12A6D4F7A12
SOBPTJJ12A8C1347B4,SOTLACM12A8C132954,SOZYSAR12A58A7D2B3
SODSWCZ12A8C13C664,SOFUGUU12A8C13C9B8,SOKHKRZ12A81C22BAD
SOQDXTI12A6701C54A,SOXMHPE12A6701C54C,SOESPKO12A8AE45845
SOKOWNF12A8C132A10,SOWEAWG12A8C136660,SOAOXXN12A8C13B7E5
SOJZTXJ12AB01845FB,SOZAVXS12A8C134305,SONTDNM12A6D4F8711
SOHXPCO12A81C2185C,SOCLMMC12A81C21873,SORPPLJ12AB0183198
SOBARPZ12AB0184A9A,SOZMYPM12A6701DAAC,SOCWCPW12A8C13C477
SOAIBAM12A81C23351,SOIGNCX12A8C141AD3,SOWDBDB12AB0188A83
SOCGSHB12AB0187BEB,SOVTUJP12AB0187BF0,SOUDAHM12A58A7B19A
SOAYQTC12AB0182A48,SOUCLBZ12AB0182A5A,SOOQFOY12AB018A713
SOJGNJV12A58A7ED7C,SORUEWT12A6D4FB33D,SODDSLU12AF72A5AAF
SOCYBQD12A8C143029,SOCRSPK12A8C142FF8,SOJIYIZ12A58A7D197
SOXQZUS12A6D4F9A87,SOXFAJT12A58A7B1D5,SOQPWCR12A6D4FB2A3
SOGNEMY12AB018A13E,SOZFRRF12AB0186145,SOZUPWJ12CF5F88C27
SOXYJRO12A6D4F68F3,SOJCHUW12A8AE44F17,SOOOOZO12A8C139F93
SOZKFTD12A8C136D35,SOJBIDC12A58A78ED5,SOMIRKH12AB0182F65
SOOCZXY12A6310F0E3,SOLVFLD12A8C1387BF,SOSWDCB12AB0186BEB
SOZBOTJ12D0219A276,SOUKZGN12D021B24B1,SOQASQZ12A8C14213B
